"RespondentID","StartDate","EndDate","Consent","Position1","Position2","College","College2","PPT_TF","LMS_TF","Study_Guides_TF","Social_Media_TF","ETextbooks_TF","IC_Discussion_TF","Student_Participation_TF","MC_Exams_TF","Group_Projects_TF","Homework_TF","Papers_TF","Small_Discussion_TF","Other_Readings_TF","Clickers_TF","Essay_Exam_TF","Textbook_TF","Ind_Projects_TF","Demos_TF","Chlk_Wht_Brd_TF","Other2","All_Other_Pedagogies_TF","Rank1","Rank2","Rank3","Office_Hrs_TF","Interact_In_Class_TF","Outside_Office_Hrs_TF","Know_Names_TF","None","Interact_Other_2","Interact_Other_TF","Email_Time","Post_Grades_Time","Assignment_Return_Time","Meet_Time","Phone_Time","What_do_you_feel_is_are_misconceptions_students_have_about_the_course_Open_Ended_Response","If_there_are_any_other_questions_you_wish_were_included_in_this_survey_please_describe_Open_Ended_Response"
"1763784236","03/19/2012 22:41:09","03/19/2012 22:46:04","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","false","false","false","true","true","false","false","true","false","true","false","false","false","true","false","false","true","","false","Homework","Student participation","In-class discussions","true","true","false","false","","","false","Within 24 hours","Within a week","Within a week","Within 2 days","Never","That the course isn't directly useful for their major.",""
"1763767567","03/19/2012 22:17:57","03/19/2012 22:31:30","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","true","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","true","","false","Homework","Student participation","Learning Management System (Blackboard/ELMS/Moodle)","true","true","true","true","","","false","Within 2 days","Within a week","Within 2 days","Within a week","Never","That they don't need to do some of the ungraded homework because it is ungraded. They don't realize how much it affects their understanding of the material and how it will affect their performance on the exam, something which is graded.",""
"1763759562","03/19/2012 22:21:24","03/19/2012 22:25:40","YES","Tenured Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","false","false","false","true","true","false","false","true","false","false","false","false","false","true","false","false","true","","false","Homework","In-class discussions","Textbooks","true","true","true","true","","","false","Within 24 hours","Within 2 days","Within a week","Within 24 hours","Within 24 hours","They underestimate the amount of work neccessary for success.",""
"1763749474","03/19/2012 22:14:14","03/19/2012 22:17:12","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","true","","false","Textbooks","Homework","Student participation","true","true","true","true","","","false","Within 24 hours","Within a week","Within 2 days","Within 24 hours","Never","that it's easy",""
"1763743158","03/19/2012 22:09:17","03/19/2012 22:13:23","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","false","false","false","true","true","false","false","true","false","true","false","false","false","true","false","false","true","","false","Homework","Textbooks","Student participation","true","true","true","false","","","false","Within 2 days","Within a week","Within a week","Within 2 days","Within 2 days","The homework is unimportant",""
"1763739559","03/19/2012 22:06:26","03/19/2012 22:12:45","YES","Tenured Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","false","false","true","false","false","false","false","false","true","true","true","false","false","false","","false","Textbooks","Power Point slides","Small discussions groups","true","false","true","false","","","false","Within 24 hours","Within 2 days","Within a week","Within a week","Never","Above all, the students seem shocked to have to think for themselves.  Many students seem to feel that if they could just memorize every word that was said in lecture they should be able to do well.    I also think that many students believe that they should be able to do well in a class without attending regularly, and with only minimal effort.","I would have suggested a question getting at the relative utility of lecture, discussion sections, and laboratories."
"1763738662","03/19/2012 22:05:57","03/19/2012 22:08:57","YES","Graduate Student","","College of Behavioral and Social Sciences","Other STEM College","true","true","false","false","false","false","true","true","true","false","true","false","false","false","true","true","true","false","false","","false","Power Point slides","Textbooks","Learning Management System (Blackboard/ELMS/Moodle)","true","true","true","true","","","false","Within 24 hours","Within a week","Within a week","Within 2 days","Never","",""
"1763724401","03/19/2012 21:54:51","03/19/2012 21:59:13","YES","Staff","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","true","","false","Demonstrations","Homework","Small discussions groups","true","true","true","false","","","false","Within 24 hours","Within a week","Within a week","Within 2 days","Never","Students rarely use the huge selection of old exams (made available online by the math department) effectively as study guides.",""
"1763704570","03/19/2012 21:41:12","03/19/2012 21:47:24","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","false","false","false","true","true","false","false","true","false","false","false","false","false","true","false","false","true","","false","Homework","In-class discussions","Small discussions groups","true","true","true","false","","","false","Within 24 hours","Within 24 hours","Within 2 days","Within a week","Within 24 hours","Students may not fully realize the importance of doing their  homework regularly.",""
"1763699107","03/19/2012 21:37:37","03/19/2012 21:43:32","YES","Adjunct Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","true","true","false","true","true","false","false","false","false","false","true","true","false","false","","false","Textbooks","Homework","In-class discussions","true","true","false","true","","","false","Within 24 hours","Within a week","Within a week","Within 2 days","Within 24 hours","Doing a few problems from homework is enough.",""
"1763685175","03/19/2012 21:27:53","03/19/2012 21:32:59","YES","Tenured Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","WebAssign","true","In-class discussions","Other","Textbooks","true","false","true","false","","","false","Within 24 hours","Within 2 days","Within a week","Within 2 days","Within 24 hours","That they do not have to do any homework.",""
"1763684246","03/19/2012 21:27:25","03/19/2012 21:31:16","YES","Non-tenured full-time teaching Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","false","false","true","false","false","false","false","false","true","true","false","false","false","false","","false","Student participation","Small discussions groups","In-class discussions","true","true","false","false","","","false","Within 24 hours","Within a week","Within a week","Within 2 days","Within 2 days","That reading over their notes is all they need to do to learn.  That memorization is the same as learning.  That asking them to apply what they know to novel situations is unfair.",""
"1763682592","03/19/2012 21:26:12","03/19/2012 21:30:54","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","true","false","false","true","true","false","false","true","false","false","false","false","false","true","false","false","true","","false","In-class discussions","Textbooks","Homework","true","true","true","true","","","false","Within 24 hours","Within 24 hours","Within 2 days","Within 2 days","Never","Students feel that math classes should tell them all of the types of problems they may encounter and all of the steps required to solve those problems.  In reality, creativity and patience are necessary.",""
"1763669715","03/19/2012 21:18:04","03/19/2012 21:20:22","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","true","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","true","","false","Homework","Student participation","Textbooks","true","true","false","true","","","false","Immediately","Within a week","Within a week","Within 2 days","Never","",""
"1763654689","03/19/2012 21:08:23","03/19/2012 21:13:50","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","false","false","false","true","true","false","true","true","false","true","true","false","false","true","true","false","false","","false","Homework","Readings other than textbook","Textbooks","true","true","false","false","","","false","Within 2 days","Within 2 days","Within a week","Within a week","Never","memorizing formulas instead of truly understanding the course concepts",""
"1763647260","03/19/2012 21:03:31","03/19/2012 21:05:12","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","true","false","false","true","false","false","true","true","false","true","false","false","false","true","false","false","false","","false","In-class discussions","Homework","Textbooks","true","true","false","true","","","false","Immediately","Immediately","Immediately","Immediately","Immediately","",""
"1763646633","03/19/2012 21:02:26","03/19/2012 21:07:58","YES","Tenured Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","true","","false","Homework","Other","Power Point slides","true","true","true","false","","","false","Within 2 days","Within a week","","Within a week","Never","That the pre-requisites are less important than they really are.","Several items listed in #4 were not included in #5."
"1763644644","03/19/2012 21:01:51","03/19/2012 21:03:24","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","true","","false","Other","Homework","Demonstrations","true","true","true","false","","","false","Immediately","Immediately","Immediately","Immediately","Never","",""
"1763638268","03/19/2012 20:56:39","03/19/2012 21:01:49","YES","Tenured Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","true","","false","Student participation","Textbooks","Homework","true","true","false","false","","","false","Within 24 hours","Within a week","Within a week","Within a week","Within 24 hours","The exam problems repeat exemples in class.  Material learned earlier in same course, or prerequisite classes is not needed.",""
"1763601658","03/19/2012 20:33:20","03/19/2012 20:38:52","YES","Tenured Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","false","false","false","false","true","true","false","false","true","false","false","true","false","false","true","true","false","true","","false","Student participation","In-class discussions","Homework","true","true","true","true","","","false","Immediately","Within 2 days","Within 2 days","Within 2 days","Within 2 days","",""
"1763525444","03/19/2012 19:50:31","03/19/2012 19:53:59","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","true","true","true","false","false","false","false","false","false","true","false","true","false","false","","false","In-class discussions","Student participation","Homework","true","true","false","true","","","false","Immediately","Immediately","Within a week","Within 24 hours","Never","",""
"1763419878","03/19/2012 18:55:33","03/19/2012 18:57:28","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","true","true","true","true","true","false","false","true","true","false","true","true","true","true","","false","Student participation","Homework","Power Point slides","true","true","false","true","","","false","Within 24 hours","Within a week","Within a week","Within a week","Never","effort factors into the grade",""
"1763380833","03/19/2012 18:32:41","03/19/2012 18:36:34","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","true","true","true","true","true","false","false","false","false","true","true","false","false","true","","false","Power Point slides","Textbooks","Small discussions groups","true","false","false","false","","","false","Within 24 hours","Within a week","Within a week","Within 2 days","Never","Their grades are even more important than the knowledge itself.",""
"1763362762","03/19/2012 18:21:35","03/19/2012 18:25:02","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","true","true","false","false","false","false","true","false","true","false","false","false","false","true","Notebook (SmartBoard Podium)","true","Student participation","In-class discussions","Learning Management System (Blackboard/ELMS/Moodle)","true","true","false","true","","","false","Within 24 hours","Within a week","Within a week","Within 2 days","Never","That it is an easy A, since it is primarily an introductory course. They underestimate the amount of work it will take outside of class to get a good grasp of the material.",""
"1763356502","03/19/2012 18:17:57","03/19/2012 18:20:32","YES","Tenured Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","true","true","true","true","true","true","true","true","true","false","false","true","false","false","","false","In-class discussions","Essay-based Exams","Student participation","true","true","true","true","","","false","Within 24 hours","Within 2 days","Within 2 days","Within a week","Within 24 hours","",""
"1763341300","03/19/2012 18:09:41","03/19/2012 18:12:19","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","false","false","false","false","false","false","false","true","true","true","false","false","false","false","true","true","false","true","","false","Homework","Power Point slides","Group Projects","false","false","false","true","","","false","Immediately","Within 2 days","Within a week","Within 2 days","Never","T.A.s are not available to respond to your emails within an hour or less.","n/a"
"1763322370","03/19/2012 17:59:08","03/19/2012 18:03:17","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","","false","Student participation","In-class discussions","Demonstrations","true","true","false","true","","","false","Within 24 hours","Within a week","Within a week","Within a week","Never","That the assignments will be easy and not challenge them, and that the grading will be based on effort rather than correctness.","I find more problems with students' expectations for course requirements and grading to be more of a problem than their expectations of how often they meet with you, etc."
"1763322141","03/19/2012 17:59:01","03/19/2012 18:01:40","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","true","true","false","true","false","true","false","false","false","true","true","false","false","true","","false","Essay-based Exams","Demonstrations","Learning Management System (Blackboard/ELMS/Moodle)","true","true","true","true","","","false","Immediately","Immediately","Immediately","Within 2 days","Immediately","That it won't be a lot of work",""
"1763315329","03/19/2012 17:55:10","03/19/2012 17:56:45","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","true","true","true","true","true","false","false","false","false","false","true","false","true","true","","false","Power Point slides","Textbooks","Student participation","true","true","true","true","","","false","Immediately","Immediately","Within a week","Immediately","Immediately","That they shouldn't have to work hard to earn an A or B.","None."
"1763301687","03/19/2012 17:47:19","03/19/2012 17:49:39","YES","Graduate Student","","College of Agriculture and Natural Resources","Other STEM College","true","true","true","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","false","","false","Student participation","In-class discussions","Power Point slides","false","true","false","true","","","false","Within 24 hours","Within a week","Within a week","Within 2 days","Never","the expectation to critically think and not just regurgitate information is often criticized as not teaching what is tested",""
"1763301096","03/19/2012 17:46:46","03/19/2012 17:52:44","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","false","true","false","true","true","false","true","false","false","false","false","false","true","true","laboratory exercises","true","Group Projects","In-class discussions","Demonstrations","true","true","false","true","","","false","Immediately","Within 2 days","Within a week","Within a week","Never","That lab exercises are merely a script they must follow.  Many do not seem to really want to engage the material and use their knowledge to develop a better and deeper understanding of key concepts","What type or activities do you think students respond to well?  How might you improve your course?  Do you feel that you are familiar with a wide variety of teaching methodologies?"
"1763212791","03/19/2012 16:55:50","03/19/2012 17:03:35","YES","Adjunct Faculty","","College of Agriculture and Natural Resources","Other STEM College","false","true","false","false","false","true","true","false","false","true","true","true","true","false","false","false","true","false","true","","false","Student participation","In-class discussions","Readings other than textbook","true","true","true","true","","","false","Within 24 hours","Within a week","Within a week","Within a week","Within 2 days","I don't believe there are misconceptions because I endeavor to be very clear about mutual obligations and expectations at the outset.","You didn't ask about the size of the class to which I am referring.  This is an honors course, capped at 20 students, so the expectations they harbor refer to that setting (wherein they participate actively in discussions and I learn their names, etc.)."
"1763210586","03/19/2012 16:54:01","03/19/2012 17:03:33","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","true","true","false","false","true","false","false","false","false","false","false","false","true","true","","false","Learning Management System (Blackboard/ELMS/Moodle)","Student participation","In-class discussions","true","true","false","true","","","false","Within 24 hours","Within a week","Within a week","Within a week","Never","I think that students have misconceptions about grades.  I have encountered students who feel that grades are arbitrary and negotiable.  This especially true for large classes where there are many different sections taught by many different TAs.  It is common for students to feel that their TA grades harder than any other.  This is discouraging to me because it makes it less likely for students to take ownership of their mistakes and work to earn a better grade.",""
"1763204919","03/19/2012 16:52:37","03/19/2012 17:01:21","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","true","false","true","false","true","false","false","true","false","false","true","false","false","true","","false","Student participation","In-class discussions","Other","true","true","true","true","","","false","Within 24 hours","Within 2 days","Within a week","Within a week","Never","Pre-med or highly competitive students often expect constant communication and unreasonably rapid grading turnover. They also do NOT expect to think creatively and independently; that is, exam questions requiring synthesis of ideas are unexpected and many students do not know how to reach beyond memorization.","I think the most important components to student learning cannot be categorized by those tools an instructor chooses to use for the course."
"1763198733","03/19/2012 16:48:44","03/19/2012 16:52:42","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","false","false","false","false","true","false","false","true","true","true","true","false","false","false","","false","Textbooks","Learning Management System (Blackboard/ELMS/Moodle)","Study guides","true","true","true","true","","","false","Within 24 hours","Within 2 days","Within a week","Within 2 days","Within 24 hours","Concepts can be learned just by going to class.",""
"1763189953","03/19/2012 16:44:38","03/19/2012 16:48:07","YES","Graduate Student","","College of Agriculture and Natural Resources","Other STEM College","true","true","true","false","false","true","true","false","false","true","true","false","false","false","false","true","true","false","false","","false","Student participation","Homework","Essay-based Exams","true","true","true","true","","","false","Within 2 days","Within a week","Within a week","Within 2 days","Within 2 days","I believe students misconceptions are more about the graduate students moreso than the course itself. They seem to be scared about approaching them, thus aren't as able to ask them active and engaging questions. Or they're just uninterested.",""
"1763189000","03/19/2012 16:43:55","03/19/2012 16:49:34","YES","Graduate Student","","College of Behavioral and Social Sciences","Other STEM College","true","true","false","false","false","true","true","false","true","true","false","false","false","false","false","false","false","false","true","","false","Group Projects","In-class discussions","Other","false","true","true","true","","","false","Within 24 hours","Within a week","Within a week","Within a week","Never","Considering that it is a lab based course, that they can apply their book knowledge easily to real world experiments.  This is rarely the case, and requires them to learn a completely different way of thinking centered around hands on experiences.",""
"1763186377","03/19/2012 16:42:53","03/19/2012 16:46:45","YES","Graduate Student","","College of Agriculture and Natural Resources","Other STEM College","true","true","true","false","false","false","true","true","false","false","true","false","false","false","false","false","false","true","false","","false","In-class discussions","Student participation","Demonstrations","true","true","true","true","","","false","Within 24 hours","Within 2 days","Within a week","Within 24 hours","Never","They assume that lab won't take up the entire 3 hour time period so they complain when it goes over an hour and a half, which it often does. They expect us to post the correct answers to assignments on ELMS, which is against our policy. Instead, we encourage discussion during class and go through the questions verbally.",""
"1763182680","03/19/2012 16:18:39","03/19/2012 16:44:33","YES","Other (please specify)","Faculty Research Assistant","School of Public Policy","Other","false","false","false","false","false","true","true","false","false","false","true","false","true","false","true","true","false","false","true","","false","In-class discussions","Readings other than textbook","Papers","true","true","false","false","","","false","Within 24 hours","Within a week","Within a week","Within a week","Within 24 hours","","What are the main ways to measure understanding of course material"
"1763181820","03/19/2012 16:40:38","03/19/2012 16:43:00","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","true","true","false","true","true","false","false","true","false","true","true","true","false","false","","false","Homework","Study guides","Power Point slides","false","true","true","true","","","false","Immediately","Immediately","Immediately","Within 24 hours","Never","That class time is the time to work out their greatest challenges, not at office hours. Especially if it is a well covered topic. For example, dilutions and related calculations are covered early in lab but even in the final labs students want me to review them every day.",""
"1763173853","03/19/2012 15:50:20","03/19/2012 16:43:11","YES","Graduate Student","","College of Behavioral and Social Sciences","Other STEM College","true","true","true","false","false","true","true","true","false","false","true","true","true","false","true","true","false","false","false","","false","Student participation","Small discussions groups","In-class discussions","true","true","true","false","","","false","Immediately","Immediately","Within a week","Within 24 hours","Never","","What tools do you actually use in teaching?  How do you handle crazy student expectations?"
"1763164588","03/19/2012 16:29:41","03/19/2012 16:31:19","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","true","true","false","true","true","false","false","false","true","false","true","false","false","false","","false","Power Point slides","Homework","In-class discussions","true","true","true","true","","","false","Within 24 hours","Within a week","Within a week","Within 24 hours","Within 24 hours","That it will be all memorization and no thinking independently",""
"1763149559","03/19/2012 16:21:14","03/19/2012 16:24:00","YES","Tenured Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","false","false","false","false","true","true","false","false","false","true","true","false","false","false","","false","Textbooks","Power Point slides","Homework","true","false","false","false","","","false","Within 24 hours","Within a week","Within a week","Within 2 days","Never","",""
"1763146887","03/19/2012 16:19:35","03/19/2012 16:22:55","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","true","true","true","true","true","true","true","false","true","false","true","false","false","false","","false","Group Projects","Homework","Power Point slides","false","true","true","true","","","false","Immediately","Immediately","Immediately","Immediately","Never","Since it is a lab based course, it will be easy  The amount of work required to generate data in lab  They won't have to do group work  They won't have exams",""
"1763141722","03/19/2012 16:16:39","03/19/2012 16:23:50","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","false","true","true","true","true","true","false","false","false","false","true","false","true","true","","false","Student participation","Group Projects","Power Point slides","true","true","false","true","","","false","Immediately","Within 24 hours","Within a week","Immediately","Never","That they can do the bare minimum and still expect to get a passing grade.",""
"1763140761","03/19/2012 16:16:12","03/19/2012 16:19:42","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","","false","Group Projects","In-class discussions","Multiple Choice Exams","false","false","true","false","","","false","Within 24 hours","Within a week","Within a week","Within 2 days","Within 24 hours","Students assume the course will be much easier/deal with  content less advanced than it is.","There are no questions concerning why the students expectations are as they are.  This would be helpful to know, as being able to change the students expectations to more closely mirror the reality will help avoid conflicts."
"1763140135","03/19/2012 16:16:12","03/19/2012 16:18:11","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","true","true","true","false","true","true","false","true","false","false","true","true","false","false","true","","false","Power Point slides","In-class discussions","Homework","true","true","true","true","","","false","Immediately","Within a week","Within a week","Within a week","Never","",""
"1763138206","03/19/2012 16:14:39","03/19/2012 16:22:10","YES","Tenured Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","true","true","true","true","true","true","true","true","false","true","true","true","true","true","","false","Student participation","Homework","Power Point slides","true","true","true","true","","","false","Immediately","Within 2 days","Within a week","Within 24 hours","Immediately","","I was surprised you didn't ask which things were actually included in a course, not just what the expectations were."
"1763127759","03/19/2012 16:08:39","03/19/2012 16:11:16","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","true","true","true","false","true","false","true","false","false","false","true","false","false","false","","false","In-class discussions","Small discussions groups","Individual projects","true","true","true","true","","","false","Immediately","Within 2 days","Within a week","Within 2 days","Never","That lab will be easier than the lecture, and it will automatically boost their grade.",""
"1763127270","03/19/2012 16:08:33","03/19/2012 16:11:02","YES","Graduate Student","","College of Agriculture and Natural Resources","Other STEM College","true","true","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","","false","Student participation","Demonstrations","Power Point slides","false","true","false","true","","","false","Within 24 hours","Within a week","Within a week","Within a week","Never","",""
"1763119988","03/19/2012 16:03:59","03/19/2012 16:12:27","YES","Tenured Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true","","false","Textbooks","Small discussions groups","Homework","true","false","true","false","","","false","Within 24 hours","Within 2 days","Within 2 days","Within 24 hours","Never","My course is large (>100 students) and most of the students desire to enter med/dent/professional school. They all expect to obtain an A to support their admission to professional school. They are focussed and aggressive to this end.","Differentiate expectations for large and small classes."
"1763115466","03/19/2012 16:01:57","03/19/2012 16:04:25","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","true","true","false","true","false","false","true","true","false","false","false","false","false","true","lab reports/lab excercises","true","Student participation","In-class discussions","Papers","true","true","true","true","","","false","Within 24 hours","Within a week","Within a week","Within a week","Never","they do not think that they will be expected to read and understand primary literature.",""
"1763114968","03/19/2012 16:01:24","03/19/2012 16:04:29","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","true","false","false","true","true","false","false","false","false","false","false","false","true","false","false","false","false","","false","In-class discussions","Student participation","Power Point slides","true","true","true","true","","","false","Within 24 hours","Within 24 hours","Within a week","Within 2 days","Never","That they should be able to just to simply recall things without application to other situations.",""
"1763110496","03/19/2012 15:58:24","03/19/2012 16:05:23","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","false","false","false","false","true","false","false","false","false","true","false","true","false","false","true","false","false","false","","false","Power Point slides","Textbooks","Papers","true","true","true","true","","","false","Within 24 hours","Within 2 days","Within a week","Within 2 days","Never","N?A","N/A"
"1763108183","03/19/2012 15:57:35","03/19/2012 16:02:00","YES","Tenure Track Faculty","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","","false","In-class discussions","Group Projects","Small discussions groups","true","true","true","false","","","false","Immediately","Within a week","Within a week","Within 24 hours","Immediately","",""
"1763105870","03/19/2012 15:56:21","03/19/2012 15:58:37","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","true","","false","In-class discussions","Power Point slides","Textbooks","true","true","true","false","","","false","Immediately","Within a week","Within a week","Within 2 days","Never","That they can cram for exams.","None."
"1763105160","03/19/2012 15:56:00","03/19/2012 15:58:43","YES","Tenured Faculty","","College of Agriculture and Natural Resources","Other STEM College","true","false","true","false","true","true","true","false","false","true","true","false","true","false","true","true","false","false","true","","false","In-class discussions","Power Point slides","Student participation","true","true","true","false","","","false","Immediately","Within 24 hours","Within a week","Immediately","Immediately","",""
"1763104067","03/19/2012 15:54:48","03/19/2012 15:59:59","YES","Graduate Student","","College of Agriculture and Natural Resources","Other STEM College","true","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","Computer Software","true","In-class discussions","Homework","Textbooks","true","true","true","true","","","false","Within 24 hours","Within 2 days","Within a week","Within a week","Never","They likely feel that they should not be required to do so much work outside of class.",""
"1763099347","03/19/2012 15:50:14","03/19/2012 16:11:03","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","review sessions, the internet","true","Power Point slides","Learning Management System (Blackboard/ELMS/Moodle)","Multiple Choice Exams","true","true","true","false","","answer questions on ELMS","true","Within 24 hours","Within a week","","Within 2 days","","1) Despite being told this is not the case, students continue to feel that a good grade is based solely on memorization of lecture material. Conceptual study questions that connect ideas across lectures or from other required foundational classes are usually ignored or met with hostility and students perform poorly on these kinds of exam questions. 2) Despite being told this is not the case, students also appear to feel that is something is stated in lecture but not written on the powerpoint they are not responsible for it. This is exacerbated by poor class attendance. 3) Many students, when confronted with a concept from lecture they don't understand, will forego looking in their textbook or researching online for an answer and instead email the TA to basically have us do this for them. I do not mind helping students develop a more complete understanding of the subject material, but the wording of these requests often reveals the expectation that the TA is a personal tutor available on demand because this is easier than the student studying themselves.",""
"1763095697","03/19/2012 15:48:52","03/19/2012 15:55:26","YES","Graduate Student","","College of Computer, Mathematical, and Natural Sciences","College of Computer, Mathematical, and Natural Sciences","true","true","false","false","false","true","true","true","true","true","false","false","false","false","false","true","false","false","true","","false","Power Point slides","In-class discussions","Textbooks","true","true","true","true","","","false","Within 24 hours","Within a week","Within a week","Within 2 days","Never","",""
